City,Customer ID,Customer Name,Discount,Order Date,Order ID,Postal Code,Product ID,Profit,Quantity,Region,Sales,Segment,Ship Date,Ship Mode,Shipping Costs,State
Florence,SG-204701408,Sheri Gordon,0,3/23/13,CA-2013-SG20470140-41356,29501,OFF-FA-6129,14.202,4,Southern US,31.56,Consumer,3/26/13,First Class,2.74,South Carolina
Florence,SG-204701408,Sheri Gordon,0,3/23/13,CA-2013-SG20470140-41356,29501,OFF-ST-4093,0.5584,4,Southern US,27.92,Consumer,3/26/13,First Class,2.4,South Carolina
Mount Pleasant,ND-183701408,Natalie DeCherney,0,1/14/12,CA-2012-ND18370140-40922,29464,FUR-CH-4411,87.3504,6,Southern US,545.94,Consumer,1/17/12,Second Class,52.32,South Carolina
North Charleston,CM-123851408,Christopher Martinez,0,9/14/13,CA-2013-CM12385140-41531,29406,OFF-ST-4273,5.3898,3,Southern US,269.49,Consumer,9/17/13,Second Class,21.52,South Carolina
North Charleston,JE-161651408,Justin Ellison,0,12/11/15,US-2015-JE16165140-42349,29406,FUR-FU-4054,4.2804,2,Southern US,14.76,Corporate,12/16/15,Standard Class,1.38,South Carolina
Rock Hill,AP-109151408,Arthur Prichep,0,10/23/12,CA-2012-AP10915140-41205,29730,OFF-FA-3040,3.792,3,Southern US,11.85,Consumer,10/23/12,Same Day,5.06,South Carolina
Summerville,RS-197651408,Roland Schwarz,0,11/25/15,CA-2015-RS19765140-42333,29483,OFF-BI-6408,157.3632,8,Southern US,327.84,Corporate,11/27/15,Second Class,19.83,South Carolina
Summerville,RS-197651408,Roland Schwarz,0,11/25/15,CA-2015-RS19765140-42333,29483,TEC-PH-5245,39.55,2,Southern US,79.1,Corporate,11/27/15,Second Class,4.73,South Carolina
Aberdeen,JL-155051402,Jeremy Lonsdale,0,11/12/15,CA-2015-JL15505140-42320,57401,OFF-SU-3000,6.63,3,Central US,25.5,Consumer,11/15/15,Second Class,4.91,South Dakota
Rapid City,CA-119651402,Carol Adams,0,1/27/12,CA-2012-CA11965140-40935,57701,FUR-BO-5809,39.7488,2,Central US,141.96,Corporate,1/30/12,First Class,24.59,South Dakota
Rapid City,CA-119651402,Carol Adams,0,1/27/12,CA-2012-CA11965140-40935,57701,OFF-BI-6368,5.0196,2,Central US,10.68,Corporate,1/30/12,First Class,1.39,South Dakota
Sioux Falls,EM-138251402,Elizabeth Moffitt,0,7/21/15,CA-2015-EM13825140-42206,57103,TEC-AC-5106,132.5898,3,Central US,389.97,Corporate,7/26/15,Standard Class,34.65,South Dakota
Sioux Falls,EM-138251402,Elizabeth Moffitt,0,7/21/15,CA-2015-EM13825140-42206,57103,OFF-AP-2855,112.4064,2,Central US,416.32,Corporate,7/26/15,Standard Class,29.37,South Dakota
Sioux Falls,EM-138251402,Elizabeth Moffitt,0,7/21/15,CA-2015-EM13825140-42206,57103,FUR-CH-5381,27.441,3,Central US,182.94,Corporate,7/26/15,Standard Class,21.09,South Dakota
Sioux Falls,EM-138251402,Elizabeth Moffitt,0,7/21/15,CA-2015-EM13825140-42206,57103,OFF-BI-3742,30.415,7,Central US,60.83,Corporate,7/26/15,Standard Class,4.32,South Dakota
Sioux Falls,EM-138251402,Elizabeth Moffitt,0,7/21/15,CA-2015-EM13825140-42206,57103,OFF-BI-3307,20.21,5,Central US,43,Corporate,7/26/15,Standard Class,2.25,South Dakota
Sioux Falls,EM-138251402,Elizabeth Moffitt,0,7/21/15,CA-2015-EM13825140-42206,57103,OFF-LA-3205,6.8714,2,Central US,14.62,Corporate,7/26/15,Standard Class,2,South Dakota
Sioux Falls,RB-193601402,Raymond Buch,0,7/26/15,CA-2015-RB19360140-42211,57103,OFF-LA-3218,9.5081,7,Central US,20.23,Consumer,8/1/15,Standard Class,1.26,South Dakota
Sioux Falls,VW-217751402,Victoria Wilson,0,7/14/12,CA-2012-VW21775140-41104,57103,OFF-FA-3052,2.6814,3,Central US,6.54,Corporate,7/18/12,Standard Class,1.52,South Dakota
Sioux Falls,VW-217751402,Victoria Wilson,0,7/14/12,CA-2012-VW21775140-41104,57103,TEC-AC-5179,1.3068,3,Central US,2.97,Corporate,7/18/12,Standard Class,1.13,South Dakota
Bartlett,AH-104651408,Amy Hunt,0.2,1/16/13,CA-2013-AH10465140-41290,38134,OFF-SU-2974,10.008,8,Southern US,88.96,Consumer,1/22/13,Standard Class,3.12,Tennessee
Bristol,CG-120401408,Catherine Glotzbach,0.2,9/11/14,CA-2014-CG12040140-41893,37620,OFF-AR-3541,8.445,3,Southern US,67.56,Home Office,9/13/14,Second Class,9.67,Tennessee
Bristol,GG-146501408,Greg Guthrie,0.7,4/5/13,US-2013-GG14650140-41369,37620,OFF-BI-4338,-115.7156,1,Southern US,157.794,Corporate,4/10/13,Standard Class,8.81,Tennessee
Bristol,KE-164201408,Katrina Edelman,0.2,6/7/12,US-2012-KE16420140-41067,37620,FUR-CH-6016,10.647,3,Southern US,170.352,Corporate,6/11/12,Standard Class,13.11,Tennessee
Bristol,MP-179651408,Michael Paige,0.7,12/30/14,CA-2014-MP17965140-42003,37620,OFF-BI-6634,-1.9656,3,Southern US,2.808,Corporate,1/4/15,Standard Class,1.24,Tennessee
Bristol,MP-179651408,Michael Paige,0.7,12/30/14,CA-2014-MP17965140-42003,37620,OFF-BI-4379,-27.9312,4,Southern US,38.088,Corporate,1/4/15,Standard Class,1.17,Tennessee
Chattanooga,CS-121751408,Charles Sheldon,0.7,4/7/15,CA-2015-CS12175140-42101,37421,OFF-BI-2869,-5.94,5,Southern US,8.1,Corporate,4/11/15,Standard Class,1.47,Tennessee
Chattanooga,CA-122651408,Christina Anderson,0.2,11/5/15,CA-2015-CA12265140-42313,37421,TEC-AC-5119,15.5961,3,Southern US,95.976,Consumer,11/9/15,Standard Class,8.98,Tennessee
Chattanooga,CA-122651408,Christina Anderson,0.2,11/5/15,CA-2015-CA12265140-42313,37421,TEC-PH-4889,-32.3838,9,Southern US,143.928,Consumer,11/9/15,Standard Class,5.34,Tennessee
Chattanooga,CA-122651408,Christina Anderson,0.2,11/5/15,CA-2015-CA12265140-42313,37421,OFF-LA-3200,1.7248,2,Southern US,4.928,Consumer,11/9/15,Standard Class,1.45,Tennessee
Chattanooga,CA-122651408,Christina Anderson,0.7,11/5/15,CA-2015-CA12265140-42313,37421,OFF-BI-6209,-2.97,2,Southern US,3.564,Consumer,11/9/15,Standard Class,1.27,Tennessee
Chattanooga,JL-151751408,James Lanier,0.5,6/17/14,CA-2014-JL15175140-41807,37421,TEC-MA-5587,-1.8295,1,Southern US,91.475,Home Office,6/20/14,Second Class,10.93,Tennessee
Chattanooga,KB-162401408,Karen Bern,0.2,2/6/14,CA-2014-KB16240140-41676,37421,FUR-FU-3939,-18.1808,4,Southern US,132.224,Corporate,2/11/14,Standard Class,19.17,Tennessee
Chattanooga,TT-210701408,Ted Trevino,0.2,11/30/15,CA-2015-TT21070140-42338,37421,FUR-CH-4650,48.796,2,Southern US,390.368,Consumer,12/4/15,Standard Class,26.16,Tennessee
Chattanooga,TT-210701408,Ted Trevino,0.2,11/30/15,CA-2015-TT21070140-42338,37421,FUR-FU-4227,19.035,5,Southern US,101.52,Consumer,12/4/15,Standard Class,6.74,Tennessee
Chattanooga,ZD-219251408,Zuschuss Donatelli,0.2,5/6/14,US-2014-ZD21925140-41765,37421,FUR-FU-4070,3.344,5,Southern US,16.72,Consumer,5/10/14,Standard Class,1.93,Tennessee
Clarksville,KW-165701408,Kelly Williams,0.2,9/29/12,CA-2012-KW16570140-41181,37042,OFF-AP-4607,11.2476,6,Southern US,69.216,Consumer,10/3/12,Standard Class,4.32,Tennessee
Clarksville,PN-187751408,Parhena Norris,0.2,4/24/15,US-2015-PN18775140-42118,37042,FUR-BO-5522,-14.5176,4,Southern US,387.136,Home Office,4/28/15,Standard Class,31.94,Tennessee
Clarksville,PN-187751408,Parhena Norris,0.2,4/24/15,US-2015-PN18775140-42118,37042,TEC-AC-5178,11.9196,2,Southern US,45.408,Home Office,4/28/15,Standard Class,3.32,Tennessee
Clarksville,PN-187751408,Parhena Norris,0.2,4/24/15,US-2015-PN18775140-42118,37042,FUR-FU-6235,-11.6928,3,Southern US,77.952,Home Office,4/28/15,Standard Class,2.53,Tennessee
Clarksville,PN-187751408,Parhena Norris,0.2,4/24/15,US-2015-PN18775140-42118,37042,OFF-LA-3216,1.05,1,Southern US,3,Home Office,4/28/15,Standard Class,1.27,Tennessee
Clarksville,RO-197801408,Rose O'Brian,0.7,12/4/13,CA-2013-RO19780140-41612,37042,OFF-BI-4345,-1065.372,7,Southern US,1598.058,Consumer,12/7/13,Second Class,127.2,Tennessee
Clarksville,RO-197801408,Rose O'Brian,0.2,12/4/13,CA-2013-RO19780140-41612,37042,OFF-AR-3960,12.012,4,Southern US,36.96,Consumer,12/7/13,Second Class,3.77,Tennessee
Columbia,CS-121751408,Charles Sheldon,0.2,4/18/14,US-2014-CS12175140-41747,38401,FUR-FU-6329,13.846,5,Southern US,79.12,Corporate,4/23/14,Standard Class,7.47,Tennessee
Columbia,CY-127451408,Craig Yedwab,0.2,5/25/13,CA-2013-CY12745140-41419,38401,TEC-PH-6364,58.38,4,Southern US,467.04,Corporate,5/28/13,Second Class,70.67,Tennessee
Columbia,DB-130601408,Dave Brooks,0.2,3/19/14,CA-2014-DB13060140-41717,38401,OFF-AP-4751,87.18,3,Southern US,871.8,Consumer,3/21/14,Second Class,52.99,Tennessee
Columbia,DP-133901408,Dennis Pardue,0.7,12/20/12,CA-2012-DP13390140-41263,38401,OFF-BI-4833,-14.592,2,Southern US,18.24,Home Office,12/27/12,Standard Class,2.31,Tennessee
Columbia,JL-151751408,James Lanier,0.2,11/5/15,US-2015-JL15175140-42313,38401,OFF-PA-3013,3.2616,2,Southern US,9.664,Home Office,11/12/15,Standard Class,1.47,Tennessee
Columbia,SJ-202151408,Sarah Jordon,0.2,8/17/15,CA-2015-SJ20215140-42233,38401,OFF-ST-2921,-0.8392,4,Southern US,67.136,Consumer,8/17/15,Same Day,11.8,Tennessee
Columbia,SJ-202151408,Sarah Jordon,0.7,8/17/15,CA-2015-SJ20215140-42233,38401,OFF-BI-5665,-11.19,3,Southern US,13.428,Consumer,8/17/15,Same Day,1.35,Tennessee
Columbia,SO-203351408,Sean O'Donnell,0.2,9/10/15,CA-2015-SO20335140-42257,38401,OFF-ST-4291,-3.231,2,Southern US,258.48,Consumer,9/15/15,Standard Class,15.64,Tennessee
Columbia,SO-203351408,Sean O'Donnell,0.2,9/10/15,CA-2015-SO20335140-42257,38401,OFF-PA-6437,62.1376,4,Southern US,177.536,Consumer,9/15/15,Standard Class,10.55,Tennessee
Columbia,SO-203351408,Sean O'Donnell,0.2,9/10/15,CA-2015-SO20335140-42257,38401,OFF-FA-6129,-1.9872,3,Southern US,8.832,Consumer,9/15/15,Standard Class,1.54,Tennessee
Columbia,SO-203351408,Sean O'Donnell,0.2,9/10/15,CA-2015-SO20335140-42257,38401,FUR-FU-4109,4.2408,3,Southern US,14.136,Consumer,9/15/15,Standard Class,1.39,Tennessee
Columbia,TS-215051408,Tony Sayre,0.2,12/19/12,CA-2012-TS21505140-41262,38401,OFF-AP-4728,3.8073,7,Southern US,43.512,Consumer,12/24/12,Standard Class,5.38,Tennessee
Columbia,TS-215051408,Tony Sayre,0.2,12/19/12,CA-2012-TS21505140-41262,38401,OFF-PA-6357,9.072,5,Southern US,25.92,Consumer,12/24/12,Standard Class,5.24,Tennessee
Columbia,TS-215051408,Tony Sayre,0.2,12/19/12,CA-2012-TS21505140-41262,38401,FUR-CH-5749,74.574,3,Southern US,662.88,Consumer,12/24/12,Standard Class,1.56,Tennessee
Columbia,VD-216701408,Valerie Dominguez,0.2,2/27/13,US-2013-VD21670140-41332,38401,FUR-CH-4421,43.8408,8,Southern US,389.696,Consumer,3/4/13,Standard Class,28.62,Tennessee
Columbia,VD-216701408,Valerie Dominguez,0.2,2/27/13,US-2013-VD21670140-41332,38401,FUR-CH-4419,-28.2744,2,Southern US,161.568,Consumer,3/4/13,Standard Class,4.89,Tennessee
Columbia,VP-217601408,Victoria Pisteka,0.4,10/17/15,CA-2015-VP21760140-42294,38401,FUR-TA-3332,-968.8833,7,Southern US,1875.258,Corporate,10/22/15,Standard Class,48.15,Tennessee
Columbia,VP-217601408,Victoria Pisteka,0.2,10/17/15,CA-2015-VP21760140-42294,38401,TEC-AC-5215,4.4004,2,Southern US,18.528,Corporate,10/22/15,Standard Class,1.68,Tennessee
Franklin,DK-128351408,Damala Kotsonis,0.4,12/10/14,US-2014-DK12835140-41983,37064,FUR-TA-4624,-29.3238,3,Southern US,79.974,Corporate,12/15/14,Second Class,7.8,Tennessee
Franklin,DK-128351408,Damala Kotsonis,0.7,12/10/14,US-2014-DK12835140-41983,37064,OFF-BI-2925,-2.0622,2,Southern US,2.946,Corporate,12/15/14,Second Class,1.05,Tennessee
Franklin,DK-128951408,Dana Kaydos,0.2,8/28/15,CA-2015-DK12895140-42244,37064,OFF-PA-6580,1.8144,1,Southern US,5.184,Consumer,9/2/15,Standard Class,1.35,Tennessee
Franklin,EB-138701408,Emily Burns,0.2,12/10/14,CA-2014-EB13870140-41983,37064,TEC-PH-3154,-9.153,3,Southern US,40.68,Consumer,12/14/14,Standard Class,2.84,Tennessee
Franklin,FH-142751408,Frank Hawley,0.2,5/14/15,CA-2015-FH14275140-42138,37064,OFF-AP-4247,2.3364,2,Southern US,20.768,Corporate,5/19/15,Standard Class,2.38,Tennessee
Franklin,HK-148901408,Heather Kirkland,0.2,6/4/15,CA-2015-HK14890140-42159,37064,FUR-FU-4019,9.6712,7,Southern US,35.168,Corporate,6/8/15,Standard Class,3.33,Tennessee
Franklin,SJ-201251408,Sanjit Jacobs,0.2,9/22/13,CA-2013-SJ20125140-41539,37064,OFF-ST-6289,-63.0056,4,Southern US,720.064,Home Office,9/26/13,Standard Class,39.45,Tennessee
Franklin,SJ-201251408,Sanjit Jacobs,0.2,9/22/13,CA-2013-SJ20125140-41539,37064,OFF-LA-3232,4.2,4,Southern US,12,Home Office,9/26/13,Standard Class,1.86,Tennessee
Franklin,SJ-201251408,Sanjit Jacobs,0.2,9/22/13,CA-2013-SJ20125140-41539,37064,OFF-AR-5287,0.3168,2,Southern US,2.816,Home Office,9/26/13,Standard Class,1.29,Tennessee
Franklin,SJ-201251408,Sanjit Jacobs,0.2,9/22/13,CA-2013-SJ20125140-41539,37064,OFF-ST-5811,-4.767,1,Southern US,25.424,Home Office,9/26/13,Standard Class,1.22,Tennessee
Franklin,SJ-201251408,Sanjit Jacobs,0.7,9/22/13,CA-2013-SJ20125140-41539,37064,OFF-BI-5641,-2.5632,2,Southern US,3.204,Home Office,9/26/13,Standard Class,1.17,Tennessee
Hendersonville,DK-129851408,Darren Koutras,0.2,12/24/15,CA-2015-DK12985140-42362,37075,OFF-ST-5784,-54.588,3,Southern US,218.352,Consumer,12/28/15,Standard Class,24.86,Tennessee
Hendersonville,DK-129851408,Darren Koutras,0.2,12/24/15,CA-2015-DK12985140-42362,37075,FUR-FU-4233,19.0848,4,Southern US,72.704,Consumer,12/28/15,Standard Class,11.72,Tennessee
Hendersonville,DK-129851408,Darren Koutras,0.2,12/24/15,CA-2015-DK12985140-42362,37075,OFF-AR-5586,1.0731,7,Southern US,12.264,Consumer,12/28/15,Standard Class,1.5,Tennessee
Hendersonville,GH-144101408,Gary Hansen,0.7,8/10/14,CA-2014-GH14410140-41861,37075,OFF-BI-3267,-7.92,5,Southern US,11.88,Home Office,8/15/14,Standard Class,1.85,Tennessee
Hendersonville,GH-144101408,Gary Hansen,0.7,8/10/14,CA-2014-GH14410140-41861,37075,OFF-BI-6321,-3.0366,3,Southern US,4.338,Home Office,8/15/14,Standard Class,1.3,Tennessee
Jackson,DW-135401408,Don Weiss,0.2,8/26/15,CA-2015-DW13540140-42242,38301,OFF-PA-6548,1.07,1,Southern US,3.424,Consumer,8/29/15,Second Class,1.32,Tennessee
Jackson,DW-135401408,Don Weiss,0.2,8/26/15,CA-2015-DW13540140-42242,38301,OFF-AR-6632,1.7024,2,Southern US,9.728,Consumer,8/29/15,Second Class,1.21,Tennessee
Jackson,ES-140201408,Erica Smith,0.2,11/21/15,CA-2015-ES14020140-42329,38301,FUR-CH-5429,-23.5764,2,Southern US,209.568,Consumer,11/25/15,Standard Class,31.81,Tennessee
Jackson,GW-146051408,Giulietta Weimer,0.2,10/22/14,CA-2014-GW14605140-41934,38301,OFF-ST-6265,6.9795,9,Southern US,111.672,Consumer,10/25/14,Second Class,3.41,Tennessee
Jackson,JL-151301408,Jack Lebron,0.4,12/23/15,CA-2015-JL15130140-42361,38301,FUR-TA-3425,-249.3216,6,Southern US,934.956,Consumer,12/29/15,Standard Class,21.21,Tennessee
Jackson,JL-151301408,Jack Lebron,0.2,12/23/15,CA-2015-JL15130140-42361,38301,OFF-AP-4608,16.291,5,Southern US,59.24,Consumer,12/29/15,Standard Class,4.32,Tennessee
Jackson,JL-151301408,Jack Lebron,0.2,12/23/15,CA-2015-JL15130140-42361,38301,TEC-AC-5096,7.6154,2,Southern US,46.864,Consumer,12/29/15,Standard Class,3.93,Tennessee
Jackson,JL-151301408,Jack Lebron,0.2,12/23/15,CA-2015-JL15130140-42361,38301,OFF-ST-3851,1.962,3,Southern US,26.16,Consumer,12/29/15,Standard Class,1.87,Tennessee
Jackson,JL-151301408,Jack Lebron,0.2,12/23/15,CA-2015-JL15130140-42361,38301,OFF-AR-5303,2.891,7,Southern US,23.128,Consumer,12/29/15,Standard Class,1.31,Tennessee
Jackson,SH-206351408,Stefanie Holloman,0.2,11/26/13,CA-2013-SH20635140-41604,38301,FUR-FU-4757,190.4298,11,Southern US,692.472,Corporate,11/30/13,Standard Class,87.68,Tennessee
Johnson City,BH-117101408,Brosina Hoffman,0.2,1/15/15,CA-2015-BH11710140-42019,37604,TEC-PH-4843,6.999,2,Southern US,111.984,Consumer,1/19/15,Standard Class,9.36,Tennessee
Johnson City,BH-117101408,Brosina Hoffman,0.2,1/15/15,CA-2015-BH11710140-42019,37604,OFF-PA-6485,12.7008,7,Southern US,36.288,Consumer,1/19/15,Standard Class,2.96,Tennessee
Johnson City,BH-117101408,Brosina Hoffman,0.7,1/15/15,CA-2015-BH11710140-42019,37604,OFF-BI-4834,-4.577,5,Southern US,5.97,Consumer,1/19/15,Standard Class,1.52,Tennessee
Johnson City,BH-117101408,Brosina Hoffman,0.7,1/15/15,CA-2015-BH11710140-42019,37604,OFF-BI-3268,-1.8392,2,Southern US,2.508,Consumer,1/19/15,Standard Class,1.19,Tennessee
Johnson City,BH-117101408,Brosina Hoffman,0.2,1/15/15,CA-2015-BH11710140-42019,37604,OFF-EN-2849,6.6468,3,Southern US,18.336,Consumer,1/19/15,Standard Class,1.09,Tennessee
Johnson City,DM-130151408,Darrin Martin,0.2,9/6/14,CA-2014-DM13015140-41888,37604,TEC-PH-5365,6.799,2,Southern US,108.784,Consumer,9/8/14,Second Class,44.15,Tennessee
Johnson City,DM-130151408,Darrin Martin,0.7,9/6/14,CA-2014-DM13015140-41888,37604,OFF-BI-6408,-63.1092,7,Southern US,86.058,Consumer,9/8/14,Second Class,19.44,Tennessee
Johnson City,DM-130151408,Darrin Martin,0.2,9/6/14,CA-2014-DM13015140-41888,37604,OFF-FA-6129,7.6284,3,Southern US,23.472,Consumer,9/8/14,Second Class,4.35,Tennessee
Johnson City,DM-130151408,Darrin Martin,0.2,9/6/14,CA-2014-DM13015140-41888,37604,OFF-PA-6528,3.21,3,Southern US,10.272,Consumer,9/8/14,Second Class,2.86,Tennessee
Johnson City,JF-151901408,Jamie Frazer,0.2,11/14/12,CA-2012-JF15190140-41227,37604,OFF-AP-2855,29.1424,2,Southern US,333.056,Consumer,11/20/12,Standard Class,11.65,Tennessee
Johnson City,JF-151901408,Jamie Frazer,0.2,11/14/12,CA-2012-JF15190140-41227,37604,OFF-PA-6081,7.78,4,Southern US,24.896,Consumer,11/20/12,Standard Class,1.86,Tennessee
Johnson City,JF-151901408,Jamie Frazer,0.2,11/14/12,CA-2012-JF15190140-41227,37604,OFF-AR-5287,0.4752,3,Southern US,4.224,Consumer,11/20/12,Standard Class,1.37,Tennessee
Knoxville,AH-100751408,Adam Hart,0.2,5/20/15,CA-2015-AH10075140-42144,37918,FUR-CH-5429,-35.3646,3,Southern US,314.352,Corporate,5/25/15,Second Class,6.19,Tennessee
Knoxville,AH-100751408,Adam Hart,0.2,5/20/15,CA-2015-AH10075140-42144,37918,OFF-PA-6504,10.1094,7,Southern US,27.888,Corporate,5/25/15,Second Class,1.26,Tennessee
Knoxville,AG-103901408,Allen Goldenen,0.2,12/2/14,CA-2014-AG10390140-41975,37918,OFF-AR-5323,0.4116,2,Southern US,4.704,Consumer,12/7/14,Standard Class,1.29,Tennessee
Knoxville,AS-106301408,Ann Steele,0.2,3/18/15,US-2015-AS10630140-42081,37918,OFF-LA-3192,1.6704,2,Southern US,4.608,Home Office,3/24/15,Standard Class,1.22,Tennessee
Knoxville,DW-131951408,David Wiener,0.2,7/4/12,CA-2012-DW13195140-41094,37918,OFF-AR-5300,0.3822,3,Southern US,4.368,Corporate,7/11/12,Standard Class,1.18,Tennessee
Knoxville,Dp-132401408,Dean percer,0.4,10/3/15,US-2015-Dp13240140-42280,37918,FUR-TA-3753,-1002.7836,7,Southern US,2314.116,Home Office,10/6/15,First Class,102.98,Tennessee
Knoxville,Dp-132401408,Dean percer,0.7,10/3/15,US-2015-Dp13240140-42280,37918,OFF-BI-5093,-26.2476,4,Southern US,34.236,Home Office,10/6/15,First Class,4.62,Tennessee
Knoxville,Dp-132401408,Dean percer,0.2,10/3/15,US-2015-Dp13240140-42280,37918,OFF-PA-6555,7.2576,4,Southern US,20.736,Home Office,10/6/15,First Class,3.56,Tennessee
Knoxville,Dp-132401408,Dean percer,0.2,10/3/15,US-2015-Dp13240140-42280,37918,FUR-FU-4072,5.928,2,Southern US,19.76,Home Office,10/6/15,First Class,2.66,Tennessee
Knoxville,Dp-132401408,Dean percer,0.2,10/3/15,US-2015-Dp13240140-42280,37918,FUR-FU-4023,1.5691,1,Southern US,9.656,Home Office,10/6/15,First Class,2.55,Tennessee
Knoxville,Dp-132401408,Dean percer,0.2,10/3/15,US-2015-Dp13240140-42280,37918,FUR-FU-4054,1.3284,2,Southern US,11.808,Home Office,10/6/15,First Class,2.42,Tennessee
Knoxville,Dp-132401408,Dean percer,0.7,10/3/15,US-2015-Dp13240140-42280,37918,OFF-BI-4833,-21.888,3,Southern US,27.36,Home Office,10/6/15,First Class,1.78,Tennessee
Knoxville,DL-133151408,Delfina Latchford,0.2,9/5/14,CA-2014-DL13315140-41887,37918,OFF-AP-3363,8.7168,2,Southern US,87.168,Consumer,9/8/14,Second Class,17.92,Tennessee
Knoxville,DL-133151408,Delfina Latchford,0.2,9/5/14,CA-2014-DL13315140-41887,37918,OFF-AR-5646,8.3328,2,Southern US,31.744,Consumer,9/8/14,Second Class,6.98,Tennessee
Knoxville,DL-133151408,Delfina Latchford,0.2,9/5/14,CA-2014-DL13315140-41887,37918,OFF-PA-5716,4.1148,3,Southern US,12.192,Consumer,9/8/14,Second Class,3.37,Tennessee
Knoxville,FH-143651408,Fred Hopkins,0.4,10/19/12,CA-2012-FH14365140-41201,37918,FUR-TA-5061,-147.8655,3,Southern US,328.59,Corporate,10/22/12,First Class,14.8,Tennessee
Knoxville,FH-143651408,Fred Hopkins,0.2,10/19/12,CA-2012-FH14365140-41201,37918,OFF-ST-3848,-24.588,3,Southern US,98.352,Corporate,10/22/12,First Class,10.73,Tennessee
Knoxville,GM-144401408,Gary McGarr,0.2,3/20/12,US-2012-GM14440140-40988,37918,FUR-CH-4411,-10.9188,3,Southern US,218.376,Consumer,3/24/12,Standard Class,17.47,Tennessee
Knoxville,GM-144401408,Gary McGarr,0.2,3/20/12,US-2012-GM14440140-40988,37918,OFF-LA-3226,22.2,5,Southern US,59.2,Consumer,3/24/12,Standard Class,12.7,Tennessee
Knoxville,GM-144401408,Gary McGarr,0.2,3/20/12,US-2012-GM14440140-40988,37918,FUR-FU-3924,6.5904,3,Southern US,32.952,Consumer,3/24/12,Standard Class,5.08,Tennessee
Knoxville,LP-170951408,Liz Preis,0.2,9/6/15,CA-2015-LP17095140-42253,37918,TEC-AC-5187,-1.1196,4,Southern US,89.568,Consumer,9/10/15,Standard Class,17.62,Tennessee
Knoxville,LP-170951408,Liz Preis,0.2,9/6/15,CA-2015-LP17095140-42253,37918,OFF-AR-5243,7.196,5,Southern US,71.96,Consumer,9/10/15,Standard Class,7.45,Tennessee
Knoxville,LP-170951408,Liz Preis,0.2,9/6/15,CA-2015-LP17095140-42253,37918,OFF-PA-6584,5.4432,3,Southern US,15.552,Consumer,9/10/15,Standard Class,2.26,Tennessee
Knoxville,MH-180251408,Michelle Huthwaite,0.2,11/12/15,CA-2015-MH18025140-42320,37918,FUR-FU-4231,14.4495,5,Southern US,88.92,Consumer,11/15/15,First Class,20.55,Tennessee
Lebanon,AB-101651408,Alan Barnes,0.2,9/16/15,CA-2015-AB10165140-42263,37087,OFF-PA-6443,59.4355,5,Southern US,163.96,Consumer,9/21/15,Standard Class,7.84,Tennessee
Lebanon,AA-103751408,Allen Armold,0.2,11/13/13,CA-2013-AA10375140-41591,37087,OFF-ST-5628,6.372,6,Southern US,84.96,Consumer,11/17/13,Standard Class,10.11,Tennessee
Lebanon,CG-120401408,Catherine Glotzbach,0.2,10/25/14,CA-2014-CG12040140-41937,37087,TEC-PH-3137,17.9982,3,Southern US,239.976,Home Office,11/1/14,Standard Class,28.22,Tennessee
Memphis,BG-110351408,Barry Gonzalez,0.2,12/5/12,CA-2012-BG11035140-41248,38109,OFF-PA-6460,13.7176,2,Southern US,42.208,Consumer,12/10/12,Standard Class,4.99,Tennessee
Memphis,DC-128501408,Dan Campbell,0.7,8/14/15,CA-2015-DC12850140-42230,38109,OFF-BI-4343,-1237.8462,6,Southern US,1614.582,Consumer,8/19/15,Standard Class,67.68,Tennessee
Memphis,DC-128501408,Dan Campbell,0.2,8/14/15,CA-2015-DC12850140-42230,38109,FUR-CH-4672,47.6604,2,Southern US,423.648,Consumer,8/19/15,Standard Class,23.66,Tennessee
Memphis,DC-128501408,Dan Campbell,0.2,8/14/15,CA-2015-DC12850140-42230,38109,OFF-AP-3400,30.6054,7,Southern US,272.048,Consumer,8/19/15,Standard Class,14.46,Tennessee
Memphis,DC-128501408,Dan Campbell,0.2,8/14/15,CA-2015-DC12850140-42230,38109,FUR-FU-4090,0,1,Southern US,31.984,Consumer,8/19/15,Standard Class,2.8,Tennessee
Memphis,DC-128501408,Dan Campbell,0.2,8/14/15,CA-2015-DC12850140-42230,38109,OFF-EN-3834,4.797,5,Southern US,14.76,Consumer,8/19/15,Standard Class,1.92,Tennessee
Memphis,DC-128501408,Dan Campbell,0.2,8/14/15,CA-2015-DC12850140-42230,38109,OFF-FA-6129,9.12,5,Southern US,24.32,Consumer,8/19/15,Standard Class,1.86,Tennessee
Memphis,DC-128501408,Dan Campbell,0.2,8/14/15,CA-2015-DC12850140-42230,38109,TEC-AC-5179,0.4752,2,Southern US,1.584,Consumer,8/19/15,Standard Class,1.1,Tennessee
Memphis,DV-130451408,Darrin Van Huff,0.2,7/1/15,CA-2015-DV13045140-42186,38109,FUR-FU-3043,5.368,2,Southern US,19.52,Corporate,7/5/15,Standard Class,1.72,Tennessee
Memphis,DD-135701408,Dorothy Dickinson,0.2,12/29/12,CA-2012-DD13570140-41272,38109,OFF-ST-6290,-8.8038,1,Southern US,39.128,Consumer,12/31/12,First Class,3.77,Tennessee
